,R2,mse,Pr,Sp,D2,Ci,mape,n_rmse,Kn,analysis_sp,analysis_type
0,0.3132758397440585,0.11810392179837031,0.5611407748357492,0.36716511090735493,0.12673227112437846,0.6260946704596299,15.64132937636862,0.1945913216880641,0.25684330570048136,TB,Abundance_codon
1,0.31223972074468875,0.10955332222479904,0.5601802259148398,0.3626258652614994,0.12807100761683687,0.6238331868600837,15.397846271483528,0.18805918599131133,0.25330687796999773,TB,Abundance_codon
2,0.3392185985687024,0.10663597542198752,0.5858695011708477,0.3787324089892062,0.1419535335906763,0.6295980366830276,14.869616713184397,0.18409172682923144,0.2692143297242493,TB,Abundance_codon
3,0.3094044398328716,0.11160744063047055,0.5583269761453777,0.3290621280363996,0.11676311222597457,0.6131459381932899,15.468750691132485,0.1881292939016555,0.22944074845509993,TB,Abundance_codon
4,0.32754708600610705,0.10718285181940489,0.5764196752912757,0.3592626829288072,0.1303648076363566,0.6234763051993042,15.392827513419826,0.1862155361990482,0.24978402256032772,TB,Abundance_codon
5,0.2778744759080719,0.12238855567686086,0.5304620535131445,0.349189483306916,0.12663974649988607,0.6202709468155405,15.467318050071144,0.19593927424952692,0.24340983385136064,TB,Abundance_codon
6,0.28810368750459026,0.11355008348128065,0.5371240748695185,0.3809587706197938,0.11885650520163726,0.6304330753818381,15.35604739733207,0.19109534404881937,0.26731406450273726,TB,Abundance_codon
7,0.3123592503440412,0.11166807549108548,0.559632629917832,0.35351531395406977,0.12772478790263864,0.6218404142807618,15.072664506682768,0.1882283561724172,0.24755855873949972,TB,Abundance_codon
8,0.27828351956031383,0.11991145223309317,0.5287862919382785,0.34560218851481356,0.11585021469757284,0.61808985251911,15.52678951576697,0.19608923765502304,0.24194191192390707,TB,Abundance_codon
9,0.2890980495754625,0.10818354173850595,0.5422380976117511,0.3419703290787398,0.10576915933888775,0.616825780958571,15.020956015533244,0.18675026772589096,0.24047296112890543,TB,Abundance_codon
10,0.3049712220544851,0.1114974860775239,0.5524373108501026,0.35405666612956505,0.1257329784284772,0.621425213123224,15.180613097276707,0.18849042624785753,0.24872658565844927,TB,Abundance_codon
11,0.3027872791470394,0.11221160864230414,0.550591933817641,0.3618534335879616,0.1289544727782067,0.6242410887505728,15.143742665574731,0.1898662128398703,0.2527403936970094,TB,Abundance_codon
12,0.2751255278172826,0.1119749262971038,0.5245877430884738,0.3375366739956762,0.10859290429584445,0.6143597000682508,15.082325731313167,0.18990699411006493,0.2384221463999798,TB,Abundance_codon
13,0.3105062919449606,0.10899232143903376,0.560740254524045,0.3695212241460665,0.11628634110155456,0.6267798871205404,15.352762171688692,0.18810853907550087,0.25738566343008107,TB,Abundance_codon
14,0.34085173116685163,0.10989412461354946,0.587961391647971,0.3696913923768776,0.1320439664595432,0.6266271559574251,15.392349358723365,0.18876352462374218,0.25567832207001684,TB,Abundance_codon
