,R2,mse,Pr,Sp,D2,Ci,mape,n_rmse,Kn,analysis_sp,analysis_type
0,0.21924955826291392,0.02092542748236393,0.5032208903230795,0.46832043475144436,0.10797517750615904,0.6621633057342603,43.398876772597774,0.4312396457194332,0.32432661146852076,TC,TE_utr
1,0.2259982024259377,0.020433053190519464,0.5091486034409727,0.4671987236580148,0.11362057325815522,0.6619219340507169,44.159762947988085,0.43202722064470434,0.32384386810143384,TC,TE_utr
2,0.22685439323116863,0.021402308035223798,0.5165723370518659,0.47409160305365095,0.10198575233557616,0.6647568492821356,43.06780882785466,0.43803122218352813,0.32951369856427126,TC,TE_utr
3,0.21583424176922406,0.021341687427748775,0.49777067748931986,0.43677300636718386,0.08787887746142009,0.6509249300045822,44.94410488668883,0.44196187247079644,0.30184978744141777,TC,TE_utr
4,0.18766252249724613,0.021334375380740917,0.447419024875428,0.4120707380009996,0.08407050372876923,0.6420138870524223,44.53709131127941,0.4410820627335075,0.2840277058217071,TC,TE_utr
5,0.22084449986915955,0.02035925934743863,0.49825837553764446,0.4670246078914549,0.10175885068183577,0.6611362740289838,42.38767390152453,0.4294123607432807,0.32227254805796773,TC,TE_utr
6,0.19598649399067125,0.02041574254893633,0.4595970949828259,0.418415028064939,0.08030486538944359,0.6435880927733187,43.65584960927775,0.4358422414961915,0.2871761165065899,TC,TE_utr
7,0.20673148343009695,0.022085124205099328,0.4811987569039817,0.4516426710587191,0.10703809081297022,0.6559842867995653,43.17137845211015,0.4365483052346459,0.3119685735991307,TC,TE_utr
8,0.20937633421169421,0.021328572077899795,0.48113247330575043,0.44403675565571166,0.09842749172352405,0.6540074690628187,43.304778827799275,0.43476664844288565,0.30801486407574385,TC,TE_utr
9,0.21077997518674552,0.021723200446178474,0.49787806998440154,0.4590591516764205,0.1021871271240381,0.6602917906181378,43.70768037617261,0.44023907218718233,0.3205835041647537,TC,TE_utr
10,0.22647608978915368,0.02008344457011759,0.5022717050278881,0.46348912860601105,0.11368419491492465,0.6613564896287107,41.402105517926124,0.42186297419264274,0.32271297925742154,TC,TE_utr
11,0.22487923875383775,0.021009752740582508,0.5018279980815054,0.45141083725249204,0.1056471462232339,0.6559682543193291,42.920954309971805,0.43114203927825057,0.31193643364597967,TC,TE_utr
12,0.22337734854395042,0.020512915088018096,0.4968929053360878,0.4392667648689277,0.0958109638968263,0.651992999259537,43.382644436888356,0.4309196790481879,0.3039859985190742,TC,TE_utr
13,0.2122599740384179,0.02062582990986304,0.49284513171764127,0.44916883278913344,0.09974934232104293,0.6547498556336996,43.165515721006926,0.4297613482548374,0.30949963686055115,TC,TE_utr
14,0.21362601073777177,0.020515916710930476,0.48855117060385,0.4353959827880327,0.0871756649315204,0.6493640186596839,44.705972609331106,0.4354932467247441,0.2987278936848924,TC,TE_utr
15,0.24804293652339338,0.019793851418978332,0.5343861996917615,0.4904430820167377,0.11675517547736747,0.6710163296274891,43.29193559236761,0.4245627596620217,0.34203249479876574,TC,TE_utr
16,0.2149492301689062,0.020381446558529012,0.4963000621310658,0.45230182380547923,0.10021147792375384,0.6563285539816711,41.85128432286212,0.4265266381303274,0.31265710796334234,TC,TE_utr
17,0.20599521153651545,0.02057227788385864,0.47604272850382195,0.4438697608638354,0.10024133544655245,0.6533907432516901,42.79932986288778,0.42830842184828233,0.3067814865033802,TC,TE_utr
18,0.2104874028459618,0.020923639952855417,0.4809030578894344,0.4256748484247069,0.10043797310775793,0.6468102395445672,42.7442301375252,0.43060141880111646,0.29362047908913447,TC,TE_utr
19,0.21820360720289889,0.02128423718617088,0.49644544022509196,0.4458785316200354,0.10217884950214917,0.654689587061696,42.070504979279264,0.4328800086310748,0.30937902536763495,TC,TE_utr
20,0.20995909517043487,0.020890642924141115,0.4845511141582766,0.44758696768448974,0.09560395644162678,0.6540738222666928,42.76206197961271,0.43405463723960236,0.3081475704515881,TC,TE_utr
