,R2,mse,Pr,Sp,D2,Ci,mape,n_rmse,Kn,analysis_sp,analysis_type
0,0.12608768464026743,0.1441852020194613,0.3552679182630432,0.28610290014497086,0.05375609006068738,0.597797122772601,16.74760193224069,0.1996783323230789,0.19600789718668013,TC,Abundance_codon
1,0.1578663963524627,0.1369400211583308,0.3991139748019657,0.34974882101649063,0.07266437423482375,0.62150011058862,16.04668134484808,0.19355115515016158,0.24359153515182685,TC,Abundance_codon
2,0.11984335299101045,0.14793679568830015,0.3466533276959967,0.29530944911990736,0.04926907805167213,0.602073536624066,17.182362240545686,0.20192918855631248,0.20475388158180746,TC,Abundance_codon
3,0.09565858126380788,0.15129220631186788,0.3130835907311428,0.2989363790332686,0.042826056265885315,0.6031969727567339,16.983561292721124,0.20452416365065865,0.2073399994107492,TC,Abundance_codon
4,0.1529205574346314,0.15011202592941575,0.3976313159236891,0.34321962914529724,0.06771980253320353,0.6187704949561973,17.10925844096273,0.20293975495369537,0.23856771511087752,TC,Abundance_codon
5,0.14279341816908464,0.14733616750292966,0.38188493243827903,0.3423389740383894,0.06907465931061962,0.6188443008395119,16.54778794290816,0.20054597122891968,0.23810512160165842,TC,Abundance_codon
6,0.1330519810568893,0.1507207093594582,0.3648541811531191,0.3074763253738156,0.057575332423117076,0.6061258883151103,17.025551381774555,0.2033102275544822,0.2126182331786068,TC,Abundance_codon
7,0.15037261572259586,0.1479515162184892,0.39071450506928257,0.31848975203648405,0.06431540923979684,0.6099207608497053,17.023801066974904,0.20187982811773839,0.22037525707406896,TC,Abundance_codon
8,0.13354438538734048,0.1401363268884637,0.36575102378513685,0.30350579949415624,0.05581952311386862,0.605128907865255,16.45929010700987,0.19587205527902027,0.21094130924032334,TC,Abundance_codon
9,0.12513378158142696,0.15102835655249117,0.35476532355710044,0.3361591518597279,0.0620878427706848,0.6166205079383397,16.757326200923185,0.20273635700949177,0.2337687709854957,TC,Abundance_codon
10,0.12284313218822462,0.16215582060768954,0.3516195609448203,0.30868622543157637,0.06006871973539207,0.6076695612035888,17.179575440736354,0.20995032840672173,0.215582229769085,TC,Abundance_codon
11,0.14362893983595926,0.1383967715317176,0.3816651915619255,0.3096480121514485,0.06455017833593424,0.6072654319206839,16.316162949319217,0.19610456740379442,0.21475986362120175,TC,Abundance_codon
12,0.11444467521311652,0.1508448913829949,0.34208497002601856,0.2934156388766929,0.050517945139466836,0.6016071411399283,16.676457917605873,0.2024158138028308,0.20325107990237565,TC,Abundance_codon
13,0.14759607749067727,0.14454292179127423,0.3867657721678664,0.3292694129099957,0.06631238869343636,0.6139469078460221,16.331737272712875,0.19854027544756528,0.2288608624803853,TC,Abundance_codon
14,0.1763725060796475,0.14410052053549896,0.4334377127613606,0.3441731674628091,0.07026885046603337,0.6188548788814201,16.733420182783494,0.1988053345365446,0.23838398800067642,TC,Abundance_codon
